COLLISION_ID,crash_datetime,CRASH_YEAR,CRASH_MONTH,CRASH_HOUR,CRASH_WEEKDAY,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,CONTRIBUTING FACTOR VEHICLE 1,VEHICLE TYPE CODE 1,persons_count,persons_injured,persons_killed,PEDESTRIAN,BICYCLIST,MOTORIST,median_age
3450749,2016-05-19 17:15:00,2016,5,17,Thursday,BROOKLYN,11217.0,40.681835,-73.97584,0.0,0.0,Driver Inattention/Distraction,Box Truck,5.0,0.0,0.0,0.0,0.0,0.0,31.0
4140926,2019-05-27 22:10:00,2019,5,22,Monday,UNKNOWN,,,,0.0,0.0,Driver Inattention/Distraction,Sedan,6.0,0.0,0.0,0.0,0.0,0.0,26.0
4287446,2020-02-12 13:50:00,2020,2,13,Wednesday,BROOKLYN,11226.0,40.641445,-73.963905,0.0,0.0,Driver Inattention/Distraction,Van,4.0,0.0,0.0,0.0,0.0,0.0,36.0
3911916,2018-06-01 06:20:00,2018,6,6,Friday,UNKNOWN,,40.673477,-73.791504,0.0,0.0,Driver Inattention/Distraction,Sedan,5.0,0.0,0.0,0.0,0.0,0.0,37.0
4403959,2021-03-31 17:30:00,2021,3,17,Wednesday,UNKNOWN,,40.82815,-73.93491,0.0,0.0,Other Vehicular,Ambulance,4.0,0.0,0.0,0.0,0.0,0.0,40.0
3593486,2017-01-07 17:00:00,2017,1,17,Saturday,QUEENS,11354.0,40.76536,-73.82787,0.0,0.0,Following Too Closely,Station Wagon/Sport Utility Vehicle,5.0,0.0,0.0,0.0,0.0,0.0,44.0
286404,2012-12-07 07:15:00,2012,12,7,Friday,UNKNOWN,,,,0.0,0.0,Unspecified,PASSENGER VEHICLE,,,,,,,
3877644,2018-04-09 17:00:00,2018,4,17,Monday,UNKNOWN,,,,0.0,0.0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle,3.0,0.0,0.0,0.0,0.0,0.0,41.0
3810287,2017-12-14 16:00:00,2017,12,16,Thursday,UNKNOWN,,40.718735,-73.78885,0.0,0.0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle,4.0,0.0,0.0,0.0,0.0,0.0,25.0
4854640,2025-10-30 17:17:00,2025,10,17,Thursday,QUEENS,11374.0,40.711845,-73.85976,3.0,0.0,Traffic Control Disregarded,Sedan,5.0,3.0,0.0,0.0,0.0,0.0,36.0
3164967,2015-02-05 16:11:00,2015,2,16,Thursday,BRONX,10468.0,40.8687496,-73.8949631,2.0,0.0,Unspecified,PASSENGER VEHICLE,2.0,2.0,0.0,0.0,0.0,0.0,32.5
3313862,2015-10-11 18:53:00,2015,10,18,Sunday,STATEN ISLAND,10304.0,40.6094024,-74.0901074,0.0,0.0,Unspecified,SPORT UTILITY / STATION WAGON,,,,,,,
3719187,2017-07-26 10:18:00,2017,7,10,Wednesday,UNKNOWN,,40.678257,-74.002235,0.0,0.0,Following Too Closely,Sedan,5.0,0.0,0.0,0.0,0.0,0.0,37.0
4734328,2024-06-19 13:40:00,2024,6,13,Wednesday,BRONX,10473.0,40.809616,-73.85323,1.0,0.0,Driver Inattention/Distraction,Sedan,5.0,1.0,0.0,0.0,0.0,0.0,48.0
725442,2014-03-30 21:47:00,2014,3,21,Sunday,BROOKLYN,11207.0,40.6670104,-73.9003886,0.0,0.0,Unspecified,PASSENGER VEHICLE,,,,,,,
3107187,2013-06-01 00:40:00,2013,6,0,Saturday,UNKNOWN,,40.7713071,-73.8766313,0.0,0.0,Unspecified,SPORT UTILITY / STATION WAGON,,,,,,,
17567,2012-11-06 20:30:00,2012,11,20,Tuesday,MANHATTAN,10001.0,40.7466186,-73.9938142,0.0,0.0,Fatigued/Drowsy,SPORT UTILITY / STATION WAGON,,,,,,,
161622,2013-04-15 20:13:00,2013,4,20,Monday,BROOKLYN,11212.0,40.6615741,-73.9154774,0.0,0.0,Unspecified,PASSENGER VEHICLE,,,,,,,
3480827,2016-07-14 22:24:00,2016,7,22,Thursday,UNKNOWN,,40.715622,-73.994286,0.0,0.0,Following Too Closely,Station Wagon/Sport Utility Vehicle,2.0,0.0,0.0,0.0,0.0,0.0,30.0
5991,2012-09-30 18:20:00,2012,9,18,Sunday,MANHATTAN,10002.0,40.7179222,-73.9930954,0.0,0.0,Driver Inexperience,TAXI,,,,,,,
4703000,2024-02-16 07:25:00,2024,2,7,Friday,UNKNOWN,,40.596184,-74.00053,0.0,0.0,Following Too Closely,Sedan,11.0,0.0,0.0,0.0,0.0,0.0,53.0
3378018,2016-01-25 09:30:00,2016,1,9,Monday,STATEN ISLAND,10308.0,40.5418479,-74.1477809,0.0,0.0,Unspecified,UNKNOWN,,,,,,,
1014344,2014-08-26 16:25:00,2014,8,16,Tuesday,MANHATTAN,10019.0,40.7616592,-73.9865607,0.0,0.0,Other Vehicular,PASSENGER VEHICLE,,,,,,,
4028582,2018-11-13 15:25:00,2018,11,15,Tuesday,QUEENS,11433.0,40.702065,-73.77637,1.0,0.0,Following Too Closely,Sedan,4.0,1.0,0.0,0.0,0.0,0.0,46.0
3691311,2017-06-15 10:09:00,2017,6,10,Thursday,BROOKLYN,11212.0,40.66663,-73.92168,0.0,0.0,Unspecified,Sedan,3.0,0.0,0.0,0.0,0.0,0.0,0.0
4585872,2022-11-22 02:20:00,2022,11,2,Tuesday,UNKNOWN,,40.66206,-73.94277,0.0,0.0,Following Too Closely,Station Wagon/Sport Utility Vehicle,2.0,0.0,0.0,0.0,0.0,0.0,60.0
4336615,2020-08-09 09:45:00,2020,8,9,Sunday,BROOKLYN,11211.0,40.714523,-73.94268,0.0,0.0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle,1.0,0.0,0.0,0.0,0.0,0.0,53.0
294161,2012-09-13 11:39:00,2012,9,11,Thursday,STATEN ISLAND,10314.0,40.6049727,-74.1622755,0.0,0.0,Unspecified,PASSENGER VEHICLE,,,,,,,
3811409,2017-12-17 13:00:00,2017,12,13,Sunday,QUEENS,11373.0,40.73203,-73.87695,0.0,0.0,Passing or Lane Usage Improper,Convertible,4.0,0.0,0.0,0.0,0.0,0.0,21.5
3826922,2018-01-10 18:40:00,2018,1,18,Wednesday,BROOKLYN,11212.0,40.66495,-73.92288,0.0,0.0,Reaction to Uninvolved Vehicle,Station Wagon/Sport Utility Vehicle,4.0,0.0,0.0,0.0,0.0,0.0,54.5
4035395,2018-11-23 00:07:00,2018,11,0,Friday,BRONX,10466.0,40.886883,-73.86539,0.0,0.0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle,3.0,0.0,0.0,0.0,0.0,0.0,64.0
63117,2013-08-18 11:00:00,2013,8,11,Sunday,MANHATTAN,10027.0,40.8137781,-73.9596868,7.0,0.0,Other Vehicular,AMBULANCE,7.0,7.0,0.0,0.0,0.0,0.0,22.0
4268805,2020-01-03 08:04:00,2020,1,8,Friday,UNKNOWN,,40.757378,-73.92691,0.0,0.0,Passing or Lane Usage Improper,Sedan,4.0,0.0,0.0,0.0,0.0,0.0,43.0
3150884,2015-01-09 20:40:00,2015,1,20,Friday,UNKNOWN,,40.7607067,-73.858238,0.0,0.0,Pavement Slippery,PASSENGER VEHICLE,,,,,,,
164840,2012-10-31 03:15:00,2012,10,3,Wednesday,BROOKLYN,11208.0,40.6813546,-73.8802127,0.0,0.0,Unspecified,PASSENGER VEHICLE,,,,,,,
4140039,2019-05-27 18:12:00,2019,5,18,Monday,BROOKLYN,11218.0,40.641953,-73.9885,1.0,0.0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Sedan,3.0,1.0,0.0,0.0,0.0,0.0,67.0
254028,2014-01-11 04:00:00,2014,1,4,Saturday,QUEENS,11356.0,40.7859327,-73.8477629,0.0,0.0,Unspecified,UNKNOWN,,,,,,,
4814856,2025-05-19 15:45:00,2025,5,15,Monday,QUEENS,11379.0,40.7142,-73.90205,0.0,0.0,Failure to Yield Right-of-Way,Sedan,2.0,0.0,0.0,0.0,0.0,0.0,32.5
4734585,2024-06-21 09:00:00,2024,6,9,Friday,BROOKLYN,11220.0,40.63806,-74.01408,0.0,0.0,Unspecified,Station Wagon/Sport Utility Vehicle,1.0,0.0,0.0,0.0,0.0,0.0,51.0
3386460,2016-02-03 16:50:00,2016,2,16,Wednesday,QUEENS,11373.0,40.7439732,-73.8850947,0.0,0.0,Unspecified,AMBULANCE,,,,,,,
3206960,2015-04-22 16:30:00,2015,4,16,Wednesday,MANHATTAN,10024.0,40.7832418,-73.9745391,0.0,0.0,Unspecified,SPORT UTILITY / STATION WAGON,,,,,,,
1005148,2014-08-06 17:00:00,2014,8,17,Wednesday,UNKNOWN,,,,0.0,0.0,Driver Inattention/Distraction,PASSENGER VEHICLE,,,,,,,
4844491,2025-09-21 01:50:00,2025,9,1,Sunday,QUEENS,11691.0,40.610016,-73.75329,0.0,0.0,Unspecified,Sedan,3.0,0.0,0.0,0.0,0.0,0.0,59.0
3442361,2016-05-15 19:30:00,2016,5,19,Sunday,BRONX,10458.0,40.865467,-73.89148,0.0,0.0,Unspecified,Station Wagon/Sport Utility Vehicle,5.0,0.0,0.0,0.0,0.0,0.0,36.0
3691648,2017-06-15 05:45:00,2017,6,5,Thursday,UNKNOWN,,,,0.0,0.0,Driver Inattention/Distraction,Carry All,4.0,0.0,0.0,0.0,0.0,0.0,23.5
234717,2013-01-11 18:40:00,2013,1,18,Friday,QUEENS,11435.0,40.7048752,-73.8127788,0.0,0.0,Driver Inattention/Distraction,SPORT UTILITY / STATION WAGON,,,,,,,
3297843,2015-09-15 10:10:00,2015,9,10,Tuesday,QUEENS,11355.0,40.7588717,-73.8206369,0.0,0.0,Failure to Yield Right-of-Way,SPORT UTILITY / STATION WAGON,,,,,,,
4340684,2020-08-22 01:55:00,2020,8,1,Saturday,UNKNOWN,,40.755516,-73.961105,0.0,0.0,Driver Inattention/Distraction,Sedan,5.0,0.0,0.0,0.0,0.0,0.0,28.0
4318368,2020-06-07 16:39:00,2020,6,16,Sunday,QUEENS,11375.0,40.71717,-73.83497,2.0,0.0,Passenger Distraction,Sedan,4.0,2.0,0.0,0.0,0.0,0.0,41.0
2816808,2014-10-30 16:17:00,2014,10,16,Thursday,BROOKLYN,11233.0,40.6763431,-73.910927,1.0,0.0,Failure to Yield Right-of-Way,MOTORCYCLE,1.0,1.0,0.0,0.0,0.0,0.0,26.0
3640450,2017-03-27 13:10:00,2017,3,13,Monday,BRONX,10455.0,40.818954,-73.91404,0.0,0.0,Following Too Closely,Carry All,3.0,0.0,0.0,0.0,0.0,0.0,0.0
3483856,2016-07-18 21:40:00,2016,7,21,Monday,UNKNOWN,,40.658184,-73.94518,0.0,0.0,Driver Inattention/Distraction,,1.0,0.0,0.0,0.0,0.0,0.0,38.0
3956077,2018-08-06 21:20:00,2018,8,21,Monday,UNKNOWN,,40.737553,-73.85089,0.0,0.0,Unspecified,Pick-up Truck,2.0,0.0,0.0,0.0,0.0,0.0,21.0
2851391,2012-11-09 06:00:00,2012,11,6,Friday,UNKNOWN,,40.786807,-73.9833735,0.0,0.0,Outside Car Distraction,PASSENGER VEHICLE,,,,,,,
233519,2012-08-22 14:00:00,2012,8,14,Wednesday,UNKNOWN,,,,0.0,0.0,Passenger Distraction,PASSENGER VEHICLE,,,,,,,
3999244,2018-10-12 15:02:00,2018,10,15,Friday,QUEENS,11360.0,40.788788,-73.78443,0.0,0.0,Following Too Closely,Sedan,4.0,0.0,0.0,0.0,0.0,0.0,27.5
4738719,2024-07-07 21:27:00,2024,7,21,Sunday,MANHATTAN,10017.0,40.748215,-73.968544,0.0,0.0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle,6.0,0.0,0.0,0.0,0.0,0.0,12.5
3431406,2016-04-28 11:10:00,2016,4,11,Thursday,MANHATTAN,10023.0,,,0.0,0.0,Following Too Closely,Station Wagon/Sport Utility Vehicle,3.0,0.0,0.0,0.0,0.0,0.0,45.0
3453623,2016-05-31 18:58:00,2016,5,18,Tuesday,BROOKLYN,11207.0,40.65414,-73.88732,3.0,0.0,Turning Improperly,Bus,6.0,3.0,0.0,0.0,0.0,0.0,52.5
3938134,2018-07-08 03:25:00,2018,7,3,Sunday,UNKNOWN,,40.592815,-73.90808,0.0,0.0,Unspecified,Station Wagon/Sport Utility Vehicle,2.0,0.0,0.0,0.0,0.0,0.0,49.0
4804347,2025-04-08 00:29:00,2025,4,0,Tuesday,QUEENS,11412.0,40.69459,-73.756424,0.0,0.0,Driver Inattention/Distraction,Sedan,1.0,0.0,0.0,0.0,0.0,0.0,46.0
4584141,2022-11-23 08:00:00,2022,11,8,Wednesday,BRONX,10454.0,40.807186,-73.924286,0.0,0.0,Passing Too Closely,Dump,4.0,0.0,0.0,0.0,0.0,0.0,38.0
3630801,2017-03-10 08:50:00,2017,3,8,Friday,BROOKLYN,11224.0,40.578983,-73.97528,0.0,0.0,Driver Inattention/Distraction,Pick-up Truck,2.0,0.0,0.0,0.0,0.0,0.0,37.0
3465166,2016-06-16 18:38:00,2016,6,18,Thursday,BROOKLYN,11233.0,40.677338,-73.927536,0.0,0.0,Driver Inattention/Distraction,4 dr sedan,4.0,0.0,0.0,0.0,0.0,0.0,35.0
194575,2012-10-20 13:45:00,2012,10,13,Saturday,BROOKLYN,11211.0,40.7119054,-73.9629407,0.0,0.0,Unspecified,PASSENGER VEHICLE,,,,,,,
12268,2012-07-26 00:10:00,2012,7,0,Thursday,MANHATTAN,10002.0,40.7183032,-73.9873956,1.0,0.0,Failure to Yield Right-of-Way,SPORT UTILITY / STATION WAGON,1.0,1.0,0.0,0.0,0.0,0.0,45.0
4600407,2023-01-03 19:16:00,2023,1,19,Tuesday,UNKNOWN,,40.825157,-73.82501,0.0,0.0,Unspecified,Station Wagon/Sport Utility Vehicle,1.0,0.0,0.0,0.0,0.0,0.0,37.0
3203617,2015-04-15 15:10:00,2015,4,15,Wednesday,BROOKLYN,11215.0,40.6777079,-73.9858602,0.0,0.0,Backing Unsafely,PASSENGER VEHICLE,,,,,,,
4029892,2018-11-20 17:00:00,2018,11,17,Tuesday,UNKNOWN,,,,0.0,0.0,Unspecified,Sedan,4.0,0.0,0.0,0.0,0.0,0.0,45.0
4315092,2020-05-21 23:10:00,2020,5,23,Thursday,UNKNOWN,,40.66937,-73.89523,1.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,55.0
3958235,2018-08-09 08:25:00,2018,8,8,Thursday,UNKNOWN,,40.66901,-73.99678,0.0,0.0,Driver Inattention/Distraction,Pick-up Truck,4.0,0.0,0.0,0.0,0.0,0.0,56.0
3335339,2015-11-15 19:00:00,2015,11,19,Sunday,BRONX,10472.0,40.8326926,-73.8684633,0.0,0.0,View Obstructed/Limited,PASSENGER VEHICLE,,,,,,,
4271935,2020-01-11 04:30:00,2020,1,4,Saturday,UNKNOWN,,40.57322,-74.106995,0.0,0.0,Unspecified,Station Wagon/Sport Utility Vehicle,2.0,0.0,0.0,0.0,0.0,0.0,51.0
4289552,2020-02-15 12:30:00,2020,2,12,Saturday,UNKNOWN,,40.837315,-73.92331,0.0,0.0,Passing Too Closely,Sedan,6.0,0.0,0.0,0.0,0.0,0.0,35.0
4127029,2019-05-06 19:00:00,2019,5,19,Monday,BRONX,10461.0,40.836594,-73.84555,0.0,0.0,Unspecified,Sedan,4.0,0.0,0.0,0.0,0.0,0.0,10.0
80030,2013-08-17 02:19:00,2013,8,2,Saturday,BRONX,10459.0,40.8266751,-73.9002254,0.0,0.0,Unspecified,SPORT UTILITY / STATION WAGON,,,,,,,
151730,2013-12-18 09:50:00,2013,12,9,Wednesday,BROOKLYN,11226.0,40.6503881,-73.958708,0.0,0.0,Unspecified,LIVERY VEHICLE,,,,,,,
4785316,2025-01-12 00:26:00,2025,1,0,Sunday,BRONX,10469.0,40.87776,-73.85069,0.0,0.0,Unspecified,Sedan,1.0,0.0,0.0,0.0,0.0,0.0,30.0
4444077,2021-08-05 12:30:00,2021,8,12,Thursday,UNKNOWN,,40.670124,-73.95528,0.0,0.0,Driver Inattention/Distraction,Sedan,3.0,0.0,0.0,0.0,0.0,0.0,33.0
3678868,2017-05-26 16:55:00,2017,5,16,Friday,UNKNOWN,,40.610374,-74.15085,0.0,0.0,Driver Inattention/Distraction,Sedan,4.0,0.0,0.0,0.0,0.0,0.0,26.5
4696163,2024-01-12 16:53:00,2024,1,16,Friday,UNKNOWN,,40.56869,-74.15064,2.0,0.0,Following Too Closely,Station Wagon/Sport Utility Vehicle,4.0,2.0,0.0,0.0,0.0,0.0,30.0
2822298,2014-11-12 17:45:00,2014,11,17,Wednesday,MANHATTAN,10021.0,40.7730081,-73.960318,0.0,0.0,Unspecified,TAXI,,,,,,,
4025620,2018-03-01 17:22:00,2018,3,17,Thursday,MANHATTAN,10013.0,40.72085,-74.00394,0.0,0.0,Traffic Control Disregarded,Sedan,4.0,0.0,0.0,0.0,0.0,0.0,43.5
2992610,2014-06-30 14:05:00,2014,6,14,Monday,UNKNOWN,,40.722499,-73.940404,0.0,0.0,Turning Improperly,PASSENGER VEHICLE,,,,,,,
3841482,2018-02-06 20:43:00,2018,2,20,Tuesday,BRONX,10457.0,40.855362,-73.89878,2.0,0.0,Unspecified,Taxi,4.0,2.0,0.0,0.0,0.0,0.0,39.5
71417,2013-06-09 01:30:00,2013,6,1,Sunday,MANHATTAN,10034.0,40.8631133,-73.9206117,0.0,0.0,Unspecified,VAN,,,,,,,
4136952,2019-05-22 14:15:00,2019,5,14,Wednesday,UNKNOWN,,40.582756,-74.13041,1.0,0.0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle,5.0,1.0,0.0,0.0,0.0,0.0,32.0
122089,2012-10-08 16:10:00,2012,10,16,Monday,BROOKLYN,11219.0,40.6252889,-73.9972406,0.0,0.0,Unspecified,PASSENGER VEHICLE,,,,,,,
3253071,2015-07-05 00:05:00,2015,7,0,Sunday,UNKNOWN,,40.7017944,-73.8160019,0.0,0.0,Fatigued/Drowsy,PASSENGER VEHICLE,,,,,,,
2822996,2014-11-13 09:00:00,2014,11,9,Thursday,BROOKLYN,11224.0,40.5791614,-73.9830875,0.0,0.0,Driver Inattention/Distraction,OTHER,,,,,,,
148023,2012-09-14 12:00:00,2012,9,12,Friday,BROOKLYN,11230.0,40.6153137,-73.962364,0.0,0.0,Unspecified,SPORT UTILITY / STATION WAGON,,,,,,,
3892391,2018-04-27 13:45:00,2018,4,13,Friday,UNKNOWN,,,,1.0,0.0,Alcohol Involvement,Sedan,5.0,1.0,0.0,0.0,0.0,0.0,55.0
72466,2014-02-12 08:55:00,2014,2,8,Wednesday,MANHATTAN,10033.0,40.8499143,-73.9296313,0.0,0.0,Pavement Slippery,PASSENGER VEHICLE,,,,,,,
3326605,2015-11-02 10:43:00,2015,11,10,Monday,MANHATTAN,10037.0,40.811567,-73.9427202,0.0,0.0,Fatigued/Drowsy,SPORT UTILITY / STATION WAGON,,,,,,,
4376026,2020-12-14 12:45:00,2020,12,12,Monday,BRONX,10458.0,40.854992,-73.8831,0.0,0.0,Other Vehicular,Sedan,3.0,0.0,0.0,0.0,0.0,0.0,42.0
4455612,2021-09-09 18:14:00,2021,9,18,Thursday,UNKNOWN,,40.749733,-73.936104,3.0,0.0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle,6.0,3.0,0.0,0.0,0.0,0.0,49.0
3870677,2018-03-27 16:30:00,2018,3,16,Tuesday,QUEENS,11368.0,40.74409,-73.85479,0.0,0.0,Backing Unsafely,Box Truck,3.0,0.0,0.0,0.0,0.0,0.0,29.0
223859,2013-05-30 11:22:00,2013,5,11,Thursday,QUEENS,11428.0,40.727717,-73.7333359,0.0,0.0,Unspecified,SPORT UTILITY / STATION WAGON,,,,,,,
3269314,2015-07-29 08:20:00,2015,7,8,Wednesday,QUEENS,11434.0,40.6675224,-73.7806252,1.0,0.0,Traffic Control Disregarded,SPORT UTILITY / STATION WAGON,1.0,1.0,0.0,0.0,0.0,0.0,22.0
3892911,2018-05-01 17:45:00,2018,5,17,Tuesday,UNKNOWN,,40.70347,-73.82947,0.0,0.0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4101176,2019-03-22 04:52:00,2019,3,4,Friday,UNKNOWN,,40.759785,-73.976295,1.0,0.0,Other Vehicular,Station Wagon/Sport Utility Vehicle,2.0,1.0,0.0,0.0,0.0,0.0,47.0
4652973,2023-08-06 03:30:00,2023,8,3,Sunday,UNKNOWN,,40.76553,-73.94028,0.0,1.0,Unsafe Speed,Station Wagon/Sport Utility Vehicle,4.0,0.0,1.0,0.0,0.0,0.0,36.0
4705993,2024-02-29 10:50:00,2024,2,10,Thursday,MANHATTAN,10011.0,40.73736,-73.99685,1.0,0.0,Backing Unsafely,Sedan,3.0,1.0,0.0,0.0,0.0,0.0,36.0
3972901,2018-09-03 10:12:00,2018,9,10,Monday,MANHATTAN,10024.0,40.785015,-73.97477,0.0,0.0,Passing or Lane Usage Improper,Sedan,4.0,0.0,0.0,0.0,0.0,0.0,48.5
3842409,2018-02-07 08:38:00,2018,2,8,Wednesday,UNKNOWN,,,,0.0,0.0,Other Vehicular,Sedan,4.0,0.0,0.0,0.0,0.0,0.0,29.0
3354654,2015-12-17 01:25:00,2015,12,1,Thursday,UNKNOWN,,40.7601349,-73.956961,0.0,0.0,Turning Improperly,PASSENGER VEHICLE,,,,,,,
3335131,2015-11-13 16:15:00,2015,11,16,Friday,QUEENS,11102.0,40.7703076,-73.9190002,0.0,0.0,Backing Unsafely,SMALL COM VEH(4 TIRES) ,,,,,,,
3914997,2018-06-05 07:30:00,2018,6,7,Tuesday,BROOKLYN,11211.0,40.715977,-73.950485,0.0,0.0,Unsafe Lane Changing,Sedan,4.0,0.0,0.0,0.0,0.0,0.0,46.0
3963961,2018-08-18 07:25:00,2018,8,7,Saturday,UNKNOWN,,40.69365,-73.98333,0.0,0.0,Following Too Closely,Sedan,4.0,0.0,0.0,0.0,0.0,0.0,43.0
4215589,2019-09-30 13:35:00,2019,9,13,Monday,MANHATTAN,10009.0,40.729115,-73.983406,0.0,0.0,Backing Unsafely,Box Truck,4.0,0.0,0.0,0.0,0.0,0.0,30.0
105736,2013-09-18 18:25:00,2013,9,18,Wednesday,BRONX,10462.0,40.8544254,-73.8638729,0.0,0.0,Unspecified,PASSENGER VEHICLE,,,,,,,
2815232,2014-10-27 18:14:00,2014,10,18,Monday,BROOKLYN,11237.0,40.6990271,-73.9162233,0.0,0.0,Unspecified,SPORT UTILITY / STATION WAGON,,,,,,,
2824700,2014-11-13 08:35:00,2014,11,8,Thursday,BROOKLYN,11206.0,40.7107401,-73.9454761,0.0,0.0,Fatigued/Drowsy,PASSENGER VEHICLE,,,,,,,
3275834,2015-08-12 14:45:00,2015,8,14,Wednesday,MANHATTAN,10003.0,40.734034,-73.9950494,0.0,0.0,Unspecified,SMALL COM VEH(4 TIRES) ,,,,,,,
31759,2014-02-07 10:40:00,2014,2,10,Friday,MANHATTAN,10001.0,40.7521904,-73.9934636,0.0,0.0,Prescription Medication,SMALL COM VEH(4 TIRES) ,,,,,,,
3934073,2018-07-03 22:00:00,2018,7,22,Tuesday,QUEENS,11420.0,40.677258,-73.81873,0.0,0.0,Passing Too Closely,Sedan,2.0,0.0,0.0,0.0,0.0,0.0,42.5
3822525,2018-01-04 13:55:00,2018,1,13,Thursday,MANHATTAN,10031.0,40.827774,-73.945755,0.0,0.0,Pavement Slippery,Station Wagon/Sport Utility Vehicle,4.0,0.0,0.0,0.0,0.0,0.0,27.5
4767,2014-01-07 23:30:00,2014,1,23,Tuesday,MANHATTAN,10014.0,40.7291123,-74.0106725,0.0,0.0,Unspecified,SPORT UTILITY / STATION WAGON,,,,,,,
3345891,2015-12-03 13:50:00,2015,12,13,Thursday,MANHATTAN,10033.0,40.846153,-73.9323244,0.0,0.0,Unspecified,SPORT UTILITY / STATION WAGON,,,,,,,
4061960,2019-01-03 01:48:00,2019,1,1,Thursday,BRONX,10462.0,40.855995,-73.86075,0.0,0.0,Obstruction/Debris,Pick-up Truck,3.0,0.0,0.0,0.0,0.0,0.0,36.0
3756841,2017-09-22 19:20:00,2017,9,19,Friday,UNKNOWN,,40.786667,-73.809746,0.0,0.0,Steering Failure,Sedan,4.0,0.0,0.0,0.0,0.0,0.0,46.0
4405671,2021-04-08 11:50:00,2021,4,11,Thursday,UNKNOWN,,,,1.0,0.0,Unsafe Speed,Station Wagon/Sport Utility Vehicle,3.0,1.0,0.0,0.0,0.0,0.0,32.0
4002956,2018-10-18 21:45:00,2018,10,21,Thursday,BROOKLYN,11211.0,40.709183,-73.964096,0.0,0.0,Passing Too Closely,Sedan,2.0,0.0,0.0,0.0,0.0,0.0,24.0
3358619,2015-12-23 17:45:00,2015,12,17,Wednesday,UNKNOWN,,40.8474611,-73.944234,0.0,0.0,Unspecified,SPORT UTILITY / STATION WAGON,,,,,,,
3444144,2016-05-17 12:30:00,2016,5,12,Tuesday,QUEENS,11413.0,40.683346,-73.74259,0.0,0.0,Unspecified,4 dr sedan,2.0,0.0,0.0,0.0,0.0,0.0,37.5
355051,2014-06-19 10:30:00,2014,6,10,Thursday,UNKNOWN,,,,0.0,0.0,Unspecified,PASSENGER VEHICLE,,,,,,,
241991,2013-04-29 14:00:00,2013,4,14,Monday,QUEENS,11101.0,40.7489334,-73.951638,0.0,0.0,Driver Inattention/Distraction,SPORT UTILITY / STATION WAGON,,,,,,,
316420,2014-04-06 11:00:00,2014,4,11,Sunday,BROOKLYN,11234.0,40.6076325,-73.9302685,0.0,0.0,Unspecified,PASSENGER VEHICLE,,,,,,,
3421450,2016-04-07 08:30:00,2016,4,8,Thursday,BROOKLYN,11211.0,,,0.0,0.0,Failure to Yield Right-of-Way,4 dr sedan,5.0,0.0,0.0,0.0,0.0,0.0,29.0
3520093,2016-09-14 13:00:00,2016,9,13,Wednesday,QUEENS,11367.0,40.734196,-73.819756,0.0,0.0,Driver Inattention/Distraction,Sedan,4.0,0.0,0.0,0.0,0.0,0.0,24.5
4176921,2019-07-25 11:20:00,2019,7,11,Thursday,UNKNOWN,,,,1.0,0.0,Driver Inattention/Distraction,Sedan,4.0,1.0,0.0,0.0,0.0,0.0,19.0
4220519,2019-10-08 00:00:00,2019,10,0,Tuesday,UNKNOWN,,40.651573,-73.97237,0.0,0.0,Passing or Lane Usage Improper,Station Wagon/Sport Utility Vehicle,4.0,0.0,0.0,0.0,0.0,0.0,49.5
2819229,2014-11-05 17:30:00,2014,11,17,Wednesday,QUEENS,11101.0,40.7535224,-73.9344686,0.0,0.0,Unspecified,SMALL COM VEH(4 TIRES) ,,,,,,,
4595728,2022-11-06 18:06:00,2022,11,18,Sunday,UNKNOWN,,,,6.0,0.0,Passing or Lane Usage Improper,Sedan,11.0,6.0,0.0,0.0,0.0,0.0,46.0
4698902,2024-01-29 13:15:00,2024,1,13,Monday,QUEENS,11373.0,40.739113,-73.88975,0.0,0.0,Driver Inattention/Distraction,ems truck,4.0,0.0,0.0,0.0,0.0,0.0,32.5
3528132,2016-09-26 18:30:00,2016,9,18,Monday,QUEENS,11691.0,40.59502,-73.76852,0.0,0.0,Driver Inattention/Distraction,Sedan,4.0,0.0,0.0,0.0,0.0,0.0,43.0
4210214,2019-09-22 17:35:00,2019,9,17,Sunday,UNKNOWN,,40.7642,-73.788086,0.0,0.0,Turning Improperly,Sedan,1.0,0.0,0.0,0.0,0.0,0.0,50.0
3066218,2014-05-01 19:10:00,2014,5,19,Thursday,UNKNOWN,,40.7469334,-73.8486506,1.0,0.0,Fatigued/Drowsy,PASSENGER VEHICLE,1.0,1.0,0.0,0.0,0.0,0.0,20.0
